AAPL
Date,Adj Close,Close,High,Low,Open,Volume
2020-11-16,117.21983337402344,120.30000305175781,120.98999786376953,118.1500015258789,118.91999816894531,91183000
2020-11-17,116.33313751220703,119.38999938964844,120.66999816894531,118.95999908447266,119.55000305175781,74271000
2020-11-18,115.00798034667969,118.02999877929688,119.81999969482422,118.0,118.61000061035156,76322100
2020-11-19,115.60234069824219,118.63999938964844,119.05999755859375,116.80999755859375,117.58999633789062,74113000
2020-11-20,114.33561706542969,117.33999633789062,118.7699966430664,117.29000091552734,118.63999938964844,73604300
2020-11-23,110.93498229980469,113.8499984741211,117.62000274658203,113.75,117.18000030517578,127959300
2020-11-24,112.22119903564453,115.16999816894531,115.8499984741211,112.58999633789062,113.91000366210938,113874200
2020-11-25,113.05915832519531,116.02999877929688,116.75,115.16999816894531,115.55000305175781,76499200
2020-11-27,113.6048355102539,116.58999633789062,117.48999786376953,116.22000122070312,116.56999969482422,46691300
2020-11-30,116.0018539428711,119.05000305175781,120.97000122070312,116.80999755859375,116.97000122070312,169410200
2020-12-01,119.57786560058594,122.72000122070312,123.47000122070312,120.01000213623047,121.01000213623047,127728200
2020-12-02,119.92865753173828,123.08000183105469,123.37000274658203,120.88999938964844,122.0199966430664,89004200
2020-12-03,119.79222869873047,122.94000244140625,123.77999877929688,122.20999908447266,123.5199966430664,78967600
2020-12-04,119.11991882324219,122.25,122.86000061035156,121.5199966430664,122.5999984741211,78260400
2020-12-07,120.58150482177734,123.75,124.56999969482422,122.25,122.30999755859375,86712000
2020-12-08,121.19536590576172,124.37999725341797,124.9800033569336,123.08999633789062,124.37000274658203,82225500
2020-12-09,118.66193389892578,121.77999877929688,125.94999694824219,121.0,124.52999877929688,115089200
2020-12-10,120.08456420898438,123.23999786376953,123.87000274658203,120.1500015258789,120.5,81312200
2020-12-11,119.27581024169922,122.41000366210938,122.76000213623047,120.55000305175781,122.43000030517578,86939800
2020-12-14,118.66193389892578,121.77999877929688,123.3499984741211,121.54000091552734,122.5999984741211,79184500
2020-12-15,124.60574340820312,127.87999725341797,127.9000015258789,124.12999725341797,124.33999633789062,157243700
2020-12-16,124.53755187988281,127.80999755859375,128.3699951171875,126.55999755859375,127.41000366210938,98208600
2020-12-17,125.40474700927734,128.6999969482422,129.5800018310547,128.0399932861328,128.89999389648438,94359800
2020-12-18,123.4169921875,126.66000366210938,129.10000610351562,126.12000274658203,128.9600067138672,192541500
2020-12-21,124.94679260253906,128.22999572753906,128.30999755859375,123.44999694824219,125.0199966430664,121251600
2020-12-22,128.50335693359375,131.8800048828125,134.41000366210938,129.64999389648438,131.61000061035156,168904800
2020-12-23,127.60689544677734,130.9600067138672,132.42999267578125,130.77999877929688,132.16000366210938,88223700
2020-12-24,128.59103393554688,131.97000122070312,133.4600067138672,131.10000610351562,131.32000732421875,54930100
2020-12-28,133.19020080566406,136.69000244140625,137.33999633789062,133.50999450683594,133.99000549316406,124486200
2020-12-29,131.41676330566406,134.8699951171875,138.7899932861328,134.33999633789062,138.0500030517578,121047300
2020-12-30,130.2962188720703,133.72000122070312,135.99000549316406,133.39999389648438,135.5800018310547,96452100
2020-12-31,129.29261779785156,132.69000244140625,134.74000549316406,131.72000122070312,134.0800018310547,99116600
2021-01-04,126.09659576416016,129.41000366210938,133.61000061035156,126.76000213623047,133.52000427246094,143301900
2021-01-05,127.65560150146484,131.00999450683594,131.74000549316406,128.42999267578125,128.88999938964844,97664900
2021-01-06,123.35853576660156,126.5999984741211,131.0500030517578,126.37999725341797,127.72000122070312,155088000
2021-01-07,127.56792449951172,130.9199981689453,131.6300048828125,127.86000061035156,128.36000061035156,109578200
2021-01-08,128.6689910888672,132.0500030517578,132.6300048828125,130.22999572753906,132.42999267578125,105158200
2021-01-11,125.67760467529297,128.97999572753906,130.1699981689453,128.5,129.19000244140625,100384500
2021-01-12,125.5022201538086,128.8000030517578,129.69000244140625,126.86000061035156,128.5,91951100
2021-01-13,127.53868865966797,130.88999938964844,131.4499969482422,128.49000549316406,128.75999450683594,88636800
2021-01-14,125.60941314697266,128.91000366210938,131.0,128.75999450683594,130.8000030517578,90221800
2021-01-15,123.88469696044922,127.13999938964844,130.22000122070312,127.0,128.77999877929688,111598500
2021-01-19,124.5570297241211,127.83000183105469,128.7100067138672,126.94000244140625,127.77999877929688,90757300
2021-01-20,128.6494598388672,132.02999877929688,132.49000549316406,128.5500030517578,128.66000366210938,104319500
2021-01-21,133.36557006835938,136.8699951171875,139.6699981689453,133.58999633789062,133.8000030517578,120150900
2021-01-22,135.50924682617188,139.07000732421875,139.85000610351562,135.02000427246094,136.27999877929688,114459400
2021-01-25,139.2606658935547,142.9199981689453,145.08999633789062,136.5399932861328,143.07000732421875,157611700
2021-01-26,139.49452209472656,143.16000366210938,144.3000030517578,141.3699951171875,143.60000610351562,98390600
2021-01-27,138.42269897460938,142.05999755859375,144.3000030517578,140.41000366210938,143.42999267578125,140843800
2021-01-28,133.57997131347656,137.08999633789062,141.99000549316406,136.6999969482422,139.52000427246094,142621100
2021-01-29,128.58131408691406,131.9600067138672,136.74000549316406,130.2100067138672,135.8300018310547,177523800
2021-02-01,130.70547485351562,134.13999938964844,135.3800048828125,130.92999267578125,133.75,106239800
2021-02-02,131.5337371826172,134.99000549316406,136.30999755859375,134.61000061035156,135.72999572753906,83305400
2021-02-03,130.5106201171875,133.94000244140625,135.77000427246094,133.61000061035156,135.75999450683594,89880900
2021-02-04,133.87225341796875,137.38999938964844,137.39999389648438,134.58999633789062,136.3000030517578,84183100
2021-02-05,133.45755004882812,136.75999450683594,137.4199981689453,135.86000061035156,137.35000610351562,75693800
2021-02-08,133.6039276123047,136.91000366210938,136.9600067138672,134.9199981689453,136.02999877929688,71297200
2021-02-09,132.7255859375,136.00999450683594,137.8800048828125,135.85000610351562,136.6199951171875,76774200
2021-02-10,132.12060546875,135.38999938964844,136.99000549316406,134.39999389648438,136.47999572753906,73046600
2021-02-11,131.86688232421875,135.1300048828125,136.38999938964844,133.77000427246094,135.89999389648438,64280000
2021-02-12,132.10110473632812,135.3699951171875,135.52999877929688,133.69000244140625,134.35000610351562,60145100
2021-02-16,129.9737548828125,133.19000244140625,136.00999450683594,132.7899932861328,135.49000549316406,80576300
2021-02-17,127.68043518066406,130.83999633789062,132.22000122070312,129.47000122070312,131.25,97918500
2021-02-18,126.57776641845703,129.7100067138672,130.0,127.41000366210938,129.1999969482422,96856700
2021-02-19,126.7339096069336,129.8699951171875,130.7100067138672,128.8000030517578,130.24000549316406,87668800
2021-02-22,122.95735931396484,126.0,129.72000122070312,125.5999984741211,128.00999450683594,103916400
2021-02-23,122.82073211669922,125.86000061035156,126.70999908447266,118.38999938964844,123.76000213623047,158273000
2021-02-24,122.32304382324219,125.3499984741211,125.55999755859375,122.2300033569336,124.94000244140625,111039900
2021-02-25,118.06835174560547,120.98999786376953,126.45999908447266,120.54000091552734,124.68000030517578,148199500
2021-02-26,118.33181762695312,121.26000213623047,124.8499984741211,121.19999694824219,122.58999633789062,164560400
2021-03-01,124.70411682128906,127.79000091552734,127.93000030517578,122.79000091552734,123.75,116307900
2021-03-02,122.09860229492188,125.12000274658203,128.72000122070312,125.01000213623047,128.41000366210938,102260900
2021-03-03,119.11249542236328,122.05999755859375,125.70999908447266,121.83999633789062,124.80999755859375,112966300
2021-03-04,117.22909545898438,120.12999725341797,123.5999984741211,118.62000274658203,121.75,178155000
2021-03-05,118.48794555664062,121.41999816894531,121.94000244140625,117.56999969482422,120.9800033569336,153766600
2021-03-08,113.55012512207031,116.36000061035156,121.0,116.20999908447266,120.93000030517578,154376600
2021-03-09,118.16593933105469,121.08999633789062,122.05999755859375,118.79000091552734,119.02999877929688,129525800
2021-03-10,117.08271789550781,119.9800033569336,122.16999816894531,119.44999694824219,121.69000244140625,111943300
2021-03-11,119.01492309570312,121.95999908447266,123.20999908447266,121.26000213623047,122.54000091552734,103026500
2021-03-12,118.10737609863281,121.02999877929688,121.16999816894531,119.16000366210938,120.4000015258789,88105100
2021-03-15,120.99588012695312,123.98999786376953,124.0,120.41999816894531,121.41000366210938,92403800
2021-03-16,122.5377426147461,125.56999969482422,127.22000122070312,124.72000122070312,125.69999694824219,115227900
2021-03-17,121.74730682373047,124.76000213623047,125.86000061035156,122.33999633789062,124.05000305175781,111932600
2021-03-18,117.61943817138672,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341797,121229700
2021-03-19,117.09246826171875,119.98999786376953,121.43000030517578,119.68000030517578,119.9000015258789,185549500
2021-03-22,120.41036987304688,123.38999938964844,123.87000274658203,120.26000213623047,120.33000183105469,111912300
2021-03-23,119.58091735839844,122.54000091552734,124.23999786376953,122.13999938964844,123.33000183105469,95467100
2021-03-24,117.19007110595703,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500
2021-03-25,117.67799377441406,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700
2021-03-26,118.28302001953125,121.20999908447266,121.4800033569336,118.91999816894531,120.3499984741211,94071200
2021-03-29,118.45867919921875,121.38999938964844,122.58000183105469,120.7300033569336,121.6500015258789,80819200
2021-03-30,117.0046615600586,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900
2021-03-31,119.20032501220703,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800
2021-04-01,120.02980041503906,123.0,124.18000030517578,122.48999786376953,123.66000366210938,75089100
2021-04-05,122.85977172851562,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658203,88651200
2021-04-06,123.16228485107422,126.20999908447266,127.12999725341797,125.6500015258789,126.5,80171300
2021-04-07,124.81147766113281,127.9000015258789,127.91999816894531,125.13999938964844,125.83000183105469,83466700
2021-04-08,127.21208190917969,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600
2021-04-09,129.78831481933594,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700
2021-04-12,128.07080078125,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000
2021-04-13,131.1837921142578,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500
2021-04-14,128.84176635742188,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800
2021-04-15,131.25210571289062,134.5,135.0,133.63999938964844,133.82000732421875,89347100
2021-04-16,130.9203338623047,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400
2021-04-19,131.58387756347656,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200
2021-04-20,129.89566040039062,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300
2021-04-21,130.27622985839844,133.5,133.75,131.3000030517578,132.36000061035156,68847100
2021-04-22,128.75390625,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500
2021-04-23,131.0764617919922,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500
2021-04-26,131.46678161621094,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100
2021-04-27,131.14479064941406,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800
2021-04-28,130.3543243408203,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100
2021-04-29,130.25669860839844,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000
2021-04-30,128.2855224609375,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500
2021-05-03,129.3394317626953,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100
2021-05-04,124.76266479492188,127.8499984741211,131.49000549316406,126.69999694824219,131.19000244140625,137564700
2021-05-05,125.00666046142578,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900
2021-05-06,126.60704040527344,129.74000549316406,129.75,127.12999725341797,127.88999938964844,78128300
2021-05-07,127.2815170288086,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300
2021-05-10,123.99708557128906,126.8499984741211,129.5399932861328,126.80999755859375,129.41000366210938,88071200
2021-05-11,123.07821655273438,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800
2021-05-12,120.00884246826172,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300
2021-05-13,122.15937042236328,124.97000122070312,126.1500015258789,124.26000213623047,124.58000183105469,105861300
2021-05-14,124.58358764648438,127.44999694824219,127.88999938964844,125.8499984741211,126.25,81918000
2021-05-17,123.43013000488281,126.2699966430664,126.93000030517578,125.16999816894531,126.81999969482422,74244600
2021-05-18,122.04207611083984,124.8499984741211,126.98999786376953,124.77999877929688,126.55999755859375,63342900
2021-05-19,121.88568878173828,124.69000244140625,124.91999816894531,122.86000061035156,123.16000366210938,92612000
2021-05-20,124.44674682617188,127.30999755859375,127.72000122070312,125.0999984741211,125.2300033569336,76857100
2021-05-21,122.60902404785156,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400
2021-05-24,124.24146270751953,127.0999984741211,127.94000244140625,125.94000244140625,126.01000213623047,63092900
2021-05-25,124.04596710205078,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500
2021-05-26,123.99708557128906,126.8499984741211,127.38999938964844,126.41999816894531,126.95999908447266,56575900
2021-05-27,122.46240234375,125.27999877929688,127.63999938964844,125.08000183105469,126.44000244140625,94625600
2021-05-28,121.8074722290039,124.61000061035156,125.80000305175781,124.55000305175781,125.56999969482422,71311100
2021-06-01,121.48489379882812,124.27999877929688,125.3499984741211,123.94000244140625,125.08000183105469,67637100
2021-06-02,122.24732971191406,125.05999755859375,125.23999786376953,124.05000305175781,124.27999877929688,59278900
2021-06-03,120.76154327392578,123.54000091552734,124.8499984741211,123.12999725341797,124.68000030517578,76229200
2021-06-04,123.05867767333984,125.88999938964844,126.16000366210938,123.8499984741211,124.06999969482422,75169300
2021-06-07,123.0684585571289,125.9000015258789,126.31999969482422,124.83000183105469,126.16999816894531,71057600
2021-06-08,123.88955688476562,126.73999786376953,128.4600067138672,126.20999908447266,126.5999984741211,74403800
2021-06-09,124.27078247070312,127.12999725341797,127.75,126.5199966430664,127.20999908447266,56877900
2021-06-10,123.27372741699219,126.11000061035156,128.19000244140625,125.94000244140625,127.0199966430664,71186400
2021-06-11,124.48585510253906,127.3499984741211,127.44000244140625,126.0999984741211,126.52999877929688,53522400
2021-06-14,127.54545593261719,130.47999572753906,130.5399932861328,127.06999969482422,127.81999969482422,96906500
2021-06-15,126.72435760498047,129.63999938964844,130.60000610351562,129.38999938964844,129.94000244140625,62746300
2021-06-16,127.2228775024414,130.14999389648438,130.88999938964844,128.4600067138672,130.3699951171875,91815000
2021-06-17,128.82594299316406,131.7899932861328,132.5500030517578,129.64999389648438,129.8000030517578,96721700
2021-06-18,127.52587890625,130.4600067138672,131.50999450683594,130.24000549316406,130.7100067138672,108953300
2021-06-21,129.3245391845703,132.3000030517578,132.41000366210938,129.2100067138672,130.3000030517578,79663300
2021-06-22,130.9667510986328,133.97999572753906,134.0800018310547,131.6199951171875,132.1300048828125,74783600
2021-06-23,130.69302368164062,133.6999969482422,134.32000732421875,133.22999572753906,133.77000427246094,60214200
2021-06-24,130.40957641601562,133.41000366210938,134.63999938964844,132.92999267578125,134.4499969482422,68711000
2021-06-25,130.11630249023438,133.11000061035156,133.88999938964844,132.80999755859375,133.4600067138672,70783700
2021-06-28,131.74871826171875,134.77999877929688,135.25,133.35000610351562,133.41000366210938,62111300
2021-06-29,133.2638702392578,136.3300018310547,136.49000549316406,134.35000610351562,134.8000030517578,64556100
2021-06-30,133.87969970703125,136.9600067138672,137.41000366210938,135.8699951171875,136.1699981689453,63261400
2021-07-01,134.18270874023438,137.27000427246094,137.3300018310547,135.75999450683594,136.60000610351562,52485800
2021-07-02,136.812255859375,139.9600067138672,140.0,137.75,137.89999389648438,78852600
2021-07-06,138.8258819580078,142.02000427246094,143.14999389648438,140.07000732421875,140.07000732421875,108181800
2021-07-07,141.3185577392578,144.57000732421875,144.88999938964844,142.66000366210938,143.5399932861328,104911600
2021-07-08,140.01849365234375,143.24000549316406,144.05999755859375,140.6699981689453,141.5800018310547,105575500
2021-07-09,141.84642028808594,145.11000061035156,145.64999389648438,142.64999389648438,142.75,99890800
2021-07-12,141.25013732910156,144.5,146.32000732421875,144.0,146.2100067138672,76299700
2021-07-13,142.36448669433594,145.63999938964844,147.4600067138672,143.6300048828125,144.02999877929688,100827100
2021-07-14,145.79556274414062,149.14999389648438,149.57000732421875,147.67999267578125,148.10000610351562,127050800
2021-07-15,145.1405792236328,148.47999572753906,150.0,147.08999633789062,149.24000549316406,106820300
2021-07-16,143.09764099121094,146.38999938964844,149.75999450683594,145.8800048828125,148.4600067138672,93251400
2021-07-19,139.24623107910156,142.4499969482422,144.07000732421875,141.6699981689453,143.75,121434600
2021-07-20,142.86302185058594,146.14999389648438,147.10000610351562,142.9600067138672,143.4600067138672,96350000
2021-07-21,142.1298828125,145.39999389648438,146.1300048828125,144.6300048828125,145.52999877929688,74993500
2021-07-22,143.49839782714844,146.8000030517578,148.1999969482422,145.80999755859375,145.94000244140625,77338200
2021-07-23,145.2188262939453,148.55999755859375,148.72000122070312,146.9199981689453,147.5500030517578,71447400
2021-07-26,145.63914489746094,148.99000549316406,149.8300018310547,147.6999969482422,148.27000427246094,72434100
2021-07-27,143.46908569335938,146.77000427246094,149.2100067138672,145.5500030517578,149.1199951171875,104818600
2021-07-28,141.71934509277344,144.97999572753906,146.97000122070312,142.5399932861328,144.80999755859375,118931200
2021-07-29,142.36448669433594,145.63999938964844,146.5500030517578,144.5800018310547,144.69000244140625,56699500
2021-07-30,142.5795440673828,145.86000061035156,146.3300018310547,144.11000061035156,144.3800048828125,70440600
2021-08-02,142.24720764160156,145.52000427246094,146.9499969482422,145.25,146.36000061035156,62880000
2021-08-03,144.0458221435547,147.36000061035156,148.0399932861328,145.17999267578125,145.80999755859375,64786600
2021-08-04,143.64503479003906,146.9499969482422,147.7899932861328,146.27999877929688,147.27000427246094,56368300
2021-08-05,143.7525634765625,147.05999755859375,147.83999633789062,146.1699981689453,146.97999572753906,46397700
2021-08-06,143.06729125976562,146.13999938964844,147.11000061035156,145.6300048828125,146.35000610351562,54126800
2021-08-09,143.01832580566406,146.08999633789062,146.6999969482422,145.52000427246094,146.1999969482422,48908700
2021-08-10,142.53863525390625,145.60000610351562,147.7100067138672,145.3000030517578,146.44000244140625,69023100
2021-08-11,142.79315185546875,145.86000061035156,146.72000122070312,145.52999877929688,146.0500030517578,48493500
2021-08-12,145.75946044921875,148.88999938964844,149.0500030517578,145.83999633789062,146.19000244140625,72282600
2021-08-13,145.96505737304688,149.10000610351562,149.44000244140625,148.27000427246094,148.97000122070312,59375000
2021-08-16,147.94256591796875,151.1199951171875,151.19000244140625,146.47000122070312,148.5399932861328,103296000
2021-08-17,147.03213500976562,150.19000244140625,151.67999267578125,149.08999633789062,150.22999572753906,92229700
2021-08-18,143.2826385498047,146.36000061035156,150.72000122070312,146.14999389648438,149.8000030517578,86326000
2021-08-19,143.6155548095703,146.6999969482422,148.0,144.5,145.02999877929688,86960300
2021-08-20,145.07418823242188,148.19000244140625,148.5,146.77999877929688,147.44000244140625,60549600
2021-08-23,146.562255859375,149.7100067138672,150.19000244140625,147.88999938964844,148.30999755859375,60131800
2021-08-24,146.4740753173828,149.6199951171875,150.86000061035156,149.14999389648438,149.4499969482422,48606400
2021-08-25,145.24057006835938,148.36000061035156,150.32000732421875,147.8000030517578,149.80999755859375,58991300
2021-08-26,144.43785095214844,147.5399932861328,149.1199951171875,147.50999450683594,148.35000610351562,48597200
2021-08-27,145.47555541992188,148.60000610351562,148.75,146.8300018310547,147.47999572753906,55802400
2021-08-30,149.90049743652344,153.1199951171875,153.49000549316406,148.61000061035156,149.0,90956700
2021-08-31,148.6376495361328,151.8300018310547,152.8000030517578,151.2899932861328,152.66000366210938,86453100
2021-09-01,149.30335998535156,152.50999450683594,154.97999572753906,152.33999633789062,152.8300018310547,80313700
2021-09-02,150.41937255859375,153.64999389648438,154.72000122070312,152.39999389648438,153.8699951171875,71115500
2021-09-03,151.0557098388672,154.3000030517578,154.6300048828125,153.08999633789062,153.75999450683594,57808700
2021-09-07,153.3954620361328,156.69000244140625,157.25999450683594,154.38999938964844,154.97000122070312,82278300
2021-09-08,151.84864807128906,155.11000061035156,157.0399932861328,153.97999572753906,156.97999572753906,74420200
2021-09-09,150.83053588867188,154.07000732421875,156.11000061035156,153.9499969482422,155.49000549316406,57305700
2021-09-10,145.8377685546875,148.97000122070312,155.47999572753906,148.6999969482422,155.0,140893200
2021-09-13,146.4055938720703,149.5500030517578,151.4199981689453,148.75,150.6300048828125,102404300
2021-09-14,145.00559997558594,148.1199951171875,151.07000732421875,146.91000366210938,150.35000610351562,109296300
2021-09-15,145.89649963378906,149.02999877929688,149.44000244140625,146.3699951171875,148.55999755859375,83281300
2021-09-16,145.6615447998047,148.7899932861328,148.97000122070312,147.22000122070312,148.44000244140625,68034100
2021-09-17,142.98898315429688,146.05999755859375,148.82000732421875,145.75999450683594,148.82000732421875,129868800
2021-09-20,139.9345703125,142.94000244140625,144.83999633789062,141.27000427246094,143.8000030517578,123478900
2021-09-21,140.41429138183594,143.42999267578125,144.60000610351562,142.77999877929688,143.92999267578125,75834000
2021-09-22,142.78338623046875,145.85000610351562,146.42999267578125,143.6999969482422,144.4499969482422,76404300
2021-09-23,143.74276733398438,146.8300018310547,147.0800018310547,145.63999938964844,146.64999389648438,64838200
2021-09-24,143.8308868408203,146.9199981689453,147.47000122070312,145.55999755859375,145.66000366210938,53477900
2021-09-27,142.3134765625,145.3699951171875,145.9600067138672,143.82000732421875,145.47000122070312,74150700
2021-09-28,138.92623901367188,141.91000366210938,144.75,141.69000244140625,143.25,108972300
2021-09-29,139.826904296875,142.8300018310547,144.4499969482422,142.02999877929688,142.47000122070312,74602000
2021-09-30,138.5248565673828,141.5,144.3800048828125,141.27999877929688,143.66000366210938,89056700
2021-10-01,139.6506805419922,142.64999389648438,142.9199981689453,139.11000061035156,141.89999389648438,94639600
2021-10-04,136.2144775390625,139.13999938964844,142.2100067138672,138.27000427246094,141.75999450683594,98322000
2021-10-05,138.14305114746094,141.11000061035156,142.24000549316406,139.36000061035156,139.49000549316406,80861100
2021-10-06,139.0143280029297,142.0,142.14999389648438,138.3699951171875,139.47000122070312,83221100
2021-10-07,140.2771759033203,143.2899932861328,144.22000122070312,142.72000122070312,143.05999755859375,61732700
2021-10-08,139.89541625976562,142.89999389648438,144.17999267578125,142.55999755859375,144.02999877929688,58773200
2021-10-11,139.80726623535156,142.80999755859375,144.80999755859375,141.80999755859375,142.27000427246094,64452200
2021-10-12,138.53463745117188,141.50999450683594,143.25,141.0399932861328,143.22999572753906,73035900
2021-10-13,137.947265625,140.91000366210938,141.39999389648438,139.1999969482422,141.24000549316406,78762700
2021-10-14,140.7373046875,143.75999450683594,143.8800048828125,141.50999450683594,142.11000061035156,69907100
2021-10-15,141.7946014404297,144.83999633789062,144.89999389648438,143.50999450683594,143.77000427246094,67940300
2021-10-18,143.46865844726562,146.5500030517578,146.83999633789062,143.16000366210938,143.4499969482422,85589200
2021-10-19,145.6322021484375,148.75999450683594,149.1699981689453,146.5500030517578,147.00999450683594,76378900
2021-10-20,146.1216583251953,149.25999450683594,149.75,148.1199951171875,148.6999969482422,58418800
2021-10-21,146.33705139160156,149.47999572753906,149.63999938964844,147.8699951171875,148.80999755859375,61421000
2021-10-22,145.5636749267578,148.69000244140625,150.17999267578125,148.63999938964844,149.69000244140625,58883400
2021-10-25,145.5147247314453,148.63999938964844,149.3699951171875,147.6199951171875,148.67999267578125,50720600
2021-10-26,146.180419921875,149.32000732421875,150.83999633789062,149.00999450683594,149.3300018310547,60893400
