JPM
Date,Adj Close,Close,High,Low,Open,Volume
2020-09-21,83.3418960571289,95.30999755859375,96.05000305175781,93.81999969482422,95.19999694824219,28378800
2020-09-22,82.43248748779297,94.2699966430664,95.66000366210938,93.66999816894531,94.95999908447266,19257000
2020-09-23,81.09459686279297,92.73999786376953,95.3499984741211,92.66000366210938,94.77999877929688,19952700
2020-09-24,81.02465057373047,92.66000366210938,94.30000305175781,91.37999725341797,92.31999969482422,18366500
2020-09-25,81.7329330444336,93.47000122070312,93.72000122070312,91.87000274658203,92.05000305175781,13293100
2020-09-28,84.08515167236328,96.16000366210938,96.93000030517578,94.3499984741211,95.05999755859375,20894100
2020-09-29,83.37687683105469,95.3499984741211,96.02999877929688,94.33000183105469,96.02999877929688,12848200
2020-09-30,84.18132781982422,96.2699966430664,97.19999694824219,95.26000213623047,95.3499984741211,16400600
2020-10-01,84.79345703125,96.97000122070312,97.7699966430664,96.02999877929688,97.12000274658203,15778700
2020-10-02,85.5979232788086,97.88999938964844,98.58999633789062,95.08999633789062,95.25,15149600
2020-10-05,87.40714263916016,99.04000091552734,99.25,97.52999877929688,98.31999969482422,13871900
2020-10-06,86.50695037841797,98.0199966430664,100.86000061035156,97.51000213623047,100.06999969482422,19220400
2020-10-07,88.01608276367188,99.7300033569336,100.3499984741211,98.66999816894531,98.95999908447266,16358500
2020-10-08,89.82530212402344,101.77999877929688,101.91999816894531,99.9000015258789,100.51000213623047,15659000
2020-10-09,89.31343841552734,101.19999694824219,102.11000061035156,100.11000061035156,102.0,13689100
2020-10-12,90.40778350830078,102.44000244140625,103.0,100.8499984741211,101.0999984741211,16058000
2020-10-13,88.9427719116211,100.77999877929688,103.22000122070312,100.26000213623047,103.0,21697300
2020-10-14,88.44853210449219,100.22000122070312,101.93000030517578,100.0999984741211,101.02999877929688,15204100
2020-10-15,89.7723388671875,101.72000122070312,101.77999877929688,99.04000091552734,99.0999984741211,17171200
2020-10-16,89.58702087402344,101.51000213623047,102.33000183105469,100.72000122070312,101.41000366210938,13275000
2020-10-19,88.07788848876953,99.80000305175781,101.87000274658203,99.55999755859375,101.5999984741211,11725700
2020-10-20,88.58092498779297,100.37000274658203,101.7699966430664,100.12000274658203,100.30999755859375,11257100
2020-10-21,87.69837951660156,99.37000274658203,100.98999786376953,99.33000183105469,100.36000061035156,10730500
2020-10-22,90.79608917236328,102.87999725341797,103.23999786376953,99.30999755859375,99.31999969482422,14837200
2020-10-23,91.61686706542969,103.80999755859375,104.44999694824219,102.93000030517578,103.5,15087600
2020-10-26,89.3487319946289,101.23999786376953,102.69999694824219,100.25,102.6500015258789,12410700
2020-10-27,87.6630859375,99.33000183105469,100.91999816894531,99.16000366210938,100.51000213623047,10391700
2020-10-28,85.20075988769531,96.54000091552734,98.30000305175781,96.06999969482422,97.5,16389500
2020-10-29,85.75679779052734,97.16999816894531,97.9800033569336,95.23999786376953,96.12000274658203,14208800
2020-10-30,86.52458190917969,98.04000091552734,98.41999816894531,96.2300033569336,97.91000366210938,15194500
2020-11-02,88.47500610351562,100.25,100.87999725341797,97.86000061035156,99.38999938964844,15011600
2020-11-03,91.26386260986328,103.41000366210938,104.73999786376953,102.69000244140625,103.0199966430664,17482600
2020-11-04,88.47500610351562,100.25,102.06999969482422,98.93000030517578,101.0,18886500
2020-11-05,92.09343719482422,104.3499984741211,105.0999984741211,101.0,101.05999755859375,17837400
2020-11-06,90.86670684814453,102.95999908447266,105.0999984741211,102.38999938964844,105.02999877929688,12552800
2020-11-09,103.16935729980469,116.9000015258789,118.9000015258789,110.3499984741211,113.16000366210938,47792400
2020-11-10,102.833984375,116.5199966430664,117.44999694824219,114.69000244140625,117.3499984741211,20539300
2020-11-11,101.29837799072266,114.77999877929688,116.95999908447266,113.95999908447266,116.88999938964844,14443400
2020-11-12,100.05399322509766,113.37000274658203,113.95999908447266,112.05999755859375,112.52999877929688,22063000
2020-11-13,100.68059539794922,114.08000183105469,114.86000061035156,113.56999969482422,114.69999694824219,11847900
2020-11-16,103.52239227294922,117.30000305175781,118.61000061035156,115.7300033569336,117.79000091552734,19858600
2020-11-17,102.47215270996094,116.11000061035156,116.44000244140625,114.58000183105469,115.38999938964844,14553200
